"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009888807891","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009888807891","","Lead Data Science Engineer","DraftKings","Boston, MA","2025-09-27","yearly","direct_data","yearly",140800.0,176000.0,"USD",False,"lead","engineering","organic","","","1009888807891 employees","https://www.glassdoor.com/Overview/W-EI_IE902154.htm","https://media.glassdoor.com/sql/902154/draftkings-squareLogo-1691441289001.png","1009888807891 employees","Boston, MA","1009888807891 employees","1009888807891 employees","1009888807891 employees","sql","","1009888807891 employees","1009888807891 employees","1009888807891 employees",""
"gd-1009887532492","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009887532492","","Model Validator","MassMutual","Boston, MA","2025-09-26","yearly","direct_data","yearly",128000.0,168000.0,"USD",False,"","","sponsored","","","1009887532492 employees","https://www.glassdoor.com/Overview/W-EI_IE2890.htm","https://media.glassdoor.com/sql/2890/massmutual-squarelogo-1496867416381.png","1009887532492 employees","Boston, MA","1009887532492 employees","1009887532492 employees","1009887532492 employees","sql","","1009887532492 employees","1009887532492 employees","1009887532492 employees",""
"gd-1009887532493","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009887532493","","Actuary - Institutional Insurance Product & Pricing","MassMutual","Boston, MA","2025-09-26","yearly","direct_data","yearly",141300.0,185400.0,"USD",False,"","product","sponsored","","","1009887532493 employees","https://www.glassdoor.com/Overview/W-EI_IE2890.htm","https://media.glassdoor.com/sql/2890/massmutual-squarelogo-1496867416381.png","1009887532493 employees","Boston, MA","1009887532493 employees","1009887532493 employees","1009887532493 employees","sql","","1009887532493 employees","1009887532493 employees","1009887532493 employees",""
"gd-1009887343195","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009887343195","","Director, Data Science","Fidelity Investments","Boston, MA","2025-09-26","yearly","direct_data","yearly",126000.0,255000.0,"USD",False,"director","data","organic","","","1009887343195 employees","https://www.glassdoor.com/Overview/W-EI_IE2786.htm","https://media.glassdoor.com/sql/2786/fidelity-investments-squareLogo-1743533240994.png","1009887343195 employees","Boston, MA","1009887343195 employees","1009887343195 employees","1009887343195 employees","sql","","1009887343195 employees","1009887343195 employees","1009887343195 employees",""
"gd-1009888007949","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009888007949","","Senior Associate, Financial Crimes Data Analytics","KPMG","Boston, MA","2025-09-26","yearly","direct_data","yearly",89687.0,115949.0,"USD",False,"senior","data","organic","","","1009888007949 employees","https://www.glassdoor.com/Overview/W-EI_IE2867.htm","https://media.glassdoor.com/sql/2867/kpmg-squareLogo-1724938664417.png","1009888007949 employees","Boston, MA","1009888007949 employees","1009888007949 employees","1009888007949 employees","sql","senior","1009888007949 employees","1009888007949 employees","1009888007949 employees",""
"gd-1009886268548","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009886268548","","Technical AI Instructor and Forward-Deployed Engineer (Specialist Senior)","Deloitte","Boston, MA","2025-09-25","yearly","direct_data","yearly",107600.0,198400.0,"USD",False,"senior","engineering","sponsored","","","1009886268548 employees","https://www.glassdoor.com/Overview/W-EI_IE2763.htm","https://media.glassdoor.com/sql/2763/deloitte-squareLogo-1674210308592.png","1009886268548 employees","Boston, MA","1009886268548 employees","1009886268548 employees","1009886268548 employees","sql","senior","1009886268548 employees","1009886268548 employees","1009886268548 employees",""
"gd-1009886887538","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009886887538","","Commercialization Excellence Lead - Sanofi Integrated Launch Capabilities (SILC)","Sanofi","Cambridge, MA","2025-09-25","yearly","direct_data","yearly",228750.0,330417.0,"USD",False,"lead","","sponsored","","","1009886887538 employees","https://www.glassdoor.com/Overview/W-EI_IE9347.htm","https://media.glassdoor.com/sql/9347/sanofi-squareLogo-1647945858603.png","1009886887538 employees","Cambridge, MA","1009886887538 employees","1009886887538 employees","1009886887538 employees","sql","","1009886887538 employees","1009886887538 employees","1009886887538 employees",""
"gd-1009886102309","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009886102309","","Rotational Undergraduate Analyst Program - MSI","The Baldwin Group","Boston, MA","2025-09-25","yearly","direct_data","yearly",56486.0,79589.0,"USD",False,"","","organic","","","1009886102309 employees","https://www.glassdoor.com/Overview/W-EI_IE2344162.htm","https://media.glassdoor.com/sql/2344162/the-baldwin-group-squareLogo-1719587591799.png","1009886102309 employees","Boston, MA","1009886102309 employees","1009886102309 employees","1009886102309 employees","sql","","1009886102309 employees","1009886102309 employees","1009886102309 employees",""
"gd-1009886525315","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009886525315","","Senior Python Full Stack Engineer - Boston MA","Mutual Funds Asset Management","Boston, MA","2025-09-25","yearly","direct_data","yearly",181627.0,230290.0,"USD",False,"senior","engineering","sponsored","","","1009886525315 employees","","","1009886525315 employees","Boston, MA","1009886525315 employees","1009886525315 employees","1009886525315 employees","python","senior","1009886525315 employees","1009886525315 employees","1009886525315 employees",""
"gd-1009885982698","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009885982698","","Artificial Intelligence & AWS Cloud Developer, Co-OP","State Street","Quincy, MA","2025-09-25","yearly","direct_data","yearly",41600.0,65000.0,"USD",False,"","engineering","organic","","","1009885982698 employees","https://www.glassdoor.com/Overview/W-EI_IE1911.htm","https://media.glassdoor.com/sql/1911/state-street-squareLogo-1736802497421.png","1009885982698 employees","Quincy, MA","1009885982698 employees","1009885982698 employees","1009885982698 employees","aws, sql","","1009885982698 employees","1009885982698 employees","1009885982698 employees",""
"gd-1009886518435","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009886518435","","BestX AI Engineer, CO-OP","State Street","Quincy, MA","2025-09-25","yearly","direct_data","yearly",109093.0,161782.0,"USD",False,"","engineering","organic","","","1009886518435 employees","https://www.glassdoor.com/Overview/W-EI_IE1911.htm","https://media.glassdoor.com/sql/1911/state-street-squareLogo-1736802497421.png","1009886518435 employees","Quincy, MA","1009886518435 employees","1009886518435 employees","1009886518435 employees","sql","","1009886518435 employees","1009886518435 employees","1009886518435 employees",""
"gd-1009885991735","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009885991735","","Data Analytics, Databricks & Cloud, Co-Op","State Street","Quincy, MA","2025-09-25","yearly","direct_data","yearly",41600.0,65000.0,"USD",False,"","data","organic","","","1009885991735 employees","https://www.glassdoor.com/Overview/W-EI_IE1911.htm","https://media.glassdoor.com/sql/1911/state-street-squareLogo-1736802497421.png","1009885991735 employees","Quincy, MA","1009885991735 employees","1009885991735 employees","1009885991735 employees","sql","","1009885991735 employees","1009885991735 employees","1009885991735 employees",""
"gd-1009886001627","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009886001627","","Senior AI-Machine Learning Engineer","Dana-Farber Cancer Institute","Boston, MA","2025-09-25","yearly","direct_data","yearly",91967.0,142401.0,"USD",False,"senior","engineering","organic","","","1009886001627 employees","https://www.glassdoor.com/Overview/W-EI_IE17892.htm","https://media.glassdoor.com/sql/17892/dana-farber-cancer-institute-squarelogo-1569958827110.png","1009886001627 employees","Boston, MA","1009886001627 employees","1009886001627 employees","1009886001627 employees","sql","senior","1009886001627 employees","1009886001627 employees","1009886001627 employees",""
"gd-1009885258926","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009885258926","","Decision Analytics Associate Consultant - Bioinformatics","Association of Biomolecular Resource Facilities","Boston, MA","2025-09-24","yearly","direct_data","yearly",88558.0,132565.0,"USD",False,"associate","","organic","","","1009885258926 employees","https://www.glassdoor.com/Overview/W-EI_IE10562370.htm","","1009885258926 employees","Boston, MA","1009885258926 employees","1009885258926 employees","1009885258926 employees","","","1009885258926 employees","1009885258926 employees","1009885258926 employees",""
"gd-1009884955307","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009884955307","","Applied AI Engineer","Forward Financing","Boston, MA","2025-09-24","yearly","direct_data","yearly",117616.0,176733.0,"USD",False,"","engineering","organic","","","1009884955307 employees","https://www.glassdoor.com/Overview/W-EI_IE1156882.htm","https://media.glassdoor.com/sql/1156882/forward-financing-squareLogo-1656686540628.png","1009884955307 employees","Boston, MA","1009884955307 employees","1009884955307 employees","1009884955307 employees","sql","","1009884955307 employees","1009884955307 employees","1009884955307 employees",""
"gd-1009883820505","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009883820505","","Principal Cost Estimator Associate","Quantech Services","Hanscom AFB, MA","2025-09-23","yearly","direct_data","yearly",140000.0,155000.0,"USD",False,"principal","","sponsored","","","1009883820505 employees","https://www.glassdoor.com/Overview/W-EI_IE686054.htm","https://media.glassdoor.com/sql/686054/quantech-services-squarelogo-1425633983980.png","1009883820505 employees","Hanscom AFB, MA","1009883820505 employees","1009883820505 employees","1009883820505 employees","sql","","1009883820505 employees","1009883820505 employees","1009883820505 employees",""
"gd-1009884347276","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009884347276","","Data Scientist, Research, Search Experiments","Google","Cambridge, MA","2025-09-23","yearly","direct_data","yearly",141000.0,202000.0,"USD",False,"","data","organic","","","1009884347276 employees","https://www.glassdoor.com/Overview/W-EI_IE9079.htm","https://media.glassdoor.com/sql/9079/google-squarelogo-1441130773284.png","1009884347276 employees","Cambridge, MA","1009884347276 employees","1009884347276 employees","1009884347276 employees","sql","","1009884347276 employees","1009884347276 employees","1009884347276 employees",""
"gd-1009884028720","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009884028720","","Data Governance Analyst, CO-OP","State Street","Quincy, MA","2025-09-23","yearly","direct_data","yearly",41600.0,65000.0,"USD",False,"","data","organic","","","1009884028720 employees","https://www.glassdoor.com/Overview/W-EI_IE1911.htm","https://media.glassdoor.com/sql/1911/state-street-squareLogo-1736802497421.png","1009884028720 employees","Quincy, MA","1009884028720 employees","1009884028720 employees","1009884028720 employees","sql","","1009884028720 employees","1009884028720 employees","1009884028720 employees",""
"gd-1009884028916","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009884028916","","Data Engineer, CO-OP","State Street","Quincy, MA","2025-09-23","yearly","direct_data","yearly",41600.0,65000.0,"USD",False,"","engineering","organic","","","1009884028916 employees","https://www.glassdoor.com/Overview/W-EI_IE1911.htm","https://media.glassdoor.com/sql/1911/state-street-squareLogo-1736802497421.png","1009884028916 employees","Quincy, MA","1009884028916 employees","1009884028916 employees","1009884028916 employees","sql","","1009884028916 employees","1009884028916 employees","1009884028916 employees",""
"gd-1009884651252","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009884651252","","Data Scientist - Health Fraud Analytics","Manulife","Boston, MA","2025-09-23","yearly","direct_data","yearly",87990.0,163410.0,"USD",False,"","data","organic","","","1009884651252 employees","https://www.glassdoor.com/Overview/W-EI_IE9373.htm","https://media.glassdoor.com/sql/9373/manulife-squareLogo-1625081210843.png","1009884651252 employees","Boston, MA","1009884651252 employees","1009884651252 employees","1009884651252 employees","sql","","1009884651252 employees","1009884651252 employees","1009884651252 employees",""
